"GO","EVIDENCE","ONTOLOGY","ENTREZID","SYMBOL","ENSEMBL"
"GO:0061844","IMP","BP","1673","DEFB4A","ENSG00000285181"
"GO:0061844","IDA","BP","2147","F2","ENSG00000180210"
"GO:0061844","IDA","BP","2597","GAPDH","ENSG00000111640"
"GO:0061844","IBA","BP","2919","CXCL1","ENSG00000163739"
"GO:0061844","IBA","BP","2920","CXCL2","ENSG00000081041"
"GO:0061844","IBA","BP","2921","CXCL3","ENSG00000163734"
"GO:0061844","IMP","BP","3151","HMGN2","ENSG00000198830"
"GO:0061844","IDA","BP","3273","HRG","ENSG00000113905"
"GO:0061844","IBA","BP","3576","CXCL8","ENSG00000169429"
"GO:0061844","IBA","BP","3627","CXCL10","ENSG00000169245"
"GO:0061844","IDA","BP","3853","KRT6A","ENSG00000205420"
"GO:0061844","IMP","BP","3853","KRT6A","ENSG00000205420"
"GO:0061844","IMP","BP","4057","LTF","ENSG00000012223"
"GO:0061844","IBA","BP","4283","CXCL9","ENSG00000138755"
"GO:0061844","IDA","BP","4589","MUC7","ENSG00000171195"
"GO:0061844","IBA","BP","5068","REG3A","ENSG00000172016"
"GO:0061844","IBA","BP","5196","PF4","ENSG00000163737"
"GO:0061844","IDA","BP","5196","PF4","ENSG00000163737"
"GO:0061844","IBA","BP","5197","PF4V1","ENSG00000109272"
"GO:0061844","IDA","BP","5319","PLA2G1B","ENSG00000170890"
"GO:0061844","IBA","BP","5473","PPBP","ENSG00000163736"
"GO:0061844","IBA","BP","5967","REG1A","ENSG00000115386"
"GO:0061844","IBA","BP","5968","REG1B","ENSG00000172023"
"GO:0061844","IDA","BP","6037","RNASE3","ENSG00000169397"
"GO:0061844","IDA","BP","6039","RNASE6","ENSG00000169413"
"GO:0061844","IDA","BP","6156","RPL30","ENSG00000156482"
"GO:0061844","IDA","BP","6170","RPL39","ENSG00000198918"
"GO:0061844","IDA","BP","6223","RPS19","ENSG00000105372"
"GO:0061844","IMP","BP","6278","S100A7","ENSG00000143556"
"GO:0061844","IDA","BP","6280","S100A9","ENSG00000163220"
"GO:0061844","IDA","BP","6283","S100A12","ENSG00000163221"
"GO:0061844","IDA","BP","6357","CCL13","ENSG00000181374"
"GO:0061844","IBA","BP","6372","CXCL6","ENSG00000124875"
"GO:0061844","IDA","BP","6372","CXCL6","ENSG00000124875"
"GO:0061844","IBA","BP","6373","CXCL11","ENSG00000169248"
"GO:0061844","IBA","BP","6374","CXCL5","ENSG00000163735"
"GO:0061844","IDA","BP","6406","SEMG1","ENSG00000124233"
"GO:0061844","IDA","BP","8339","H2BC8","ENSG00000273802"
"GO:0061844","IDA","BP","8343","H2BC7","ENSG00000277224"
"GO:0061844","IDA","BP","8344","H2BC6","ENSG00000274290"
"GO:0061844","IDA","BP","8346","H2BC10","ENSG00000278588"
"GO:0061844","IDA","BP","8347","H2BC4","ENSG00000180596"
"GO:0061844","IDA","BP","8349","H2BC21","ENSG00000184678"
"GO:0061844","IDA","BP","8970","H2BC11","ENSG00000124635"
"GO:0061844","IBA","BP","8993","PGLYRP1","ENSG00000008438"
"GO:0061844","IDA","BP","8993","PGLYRP1","ENSG00000008438"
"GO:0061844","IBA","BP","10407","SPAG11B","ENSG00000164871"
"GO:0061844","IBA","BP","10407","SPAG11B","ENSG00000274405"
"GO:0061844","IBA","BP","10407","SPAG11B","ENSG00000288309"
"GO:0061844","IBA","BP","10563","CXCL13","ENSG00000156234"
"GO:0061844","IDA","BP","10578","GNLY","ENSG00000115523"
"GO:0061844","IEP","BP","51297","BPIFA1","ENSG00000198183"
"GO:0061844","IDA","BP","54145","H2BS1","ENSG00000234289"
"GO:0061844","IBA","BP","57115","PGLYRP4","ENSG00000163218"
"GO:0061844","IDA","BP","57115","PGLYRP4","ENSG00000163218"
"GO:0061844","IDA","BP","60343","FAM3A","ENSG00000071889"
"GO:0061844","IDA","BP","81623","DEFB126","ENSG00000125788"
"GO:0061844","IDA","BP","84659","RNASE7","ENSG00000165799"
"GO:0061844","IDA","BP","85236","H2BC12","ENSG00000197903"
"GO:0061844","IBA","BP","85569","GALP","ENSG00000197487"
"GO:0061844","IBA","BP","114771","PGLYRP3","ENSG00000159527"
"GO:0061844","IDA","BP","114771","PGLYRP3","ENSG00000159527"
"GO:0061844","IDA","BP","117285","DEFB118","ENSG00000131068"
"GO:0061844","IBA","BP","130120","REG3G","ENSG00000143954"
"GO:0061844","IDA","BP","130120","REG3G","ENSG00000143954"
"GO:0061844","IMP","BP","140823","ROMO1","ENSG00000125995"
"GO:0061844","IDA","BP","140850","DEFB127","ENSG00000088782"
"GO:0061844","IBA","BP","653423","SPAG11A","ENSG00000178287"
"GO:0061844","IBA","BP","653423","SPAG11A","ENSG00000285507"
"GO:0061844","IBA","BP","728358","DEFA1B","ENSG00000240247"
"GO:0061844","IBA","BP","728358","DEFA1B","ENSG00000285176"
"GO:0061844","IC","BP","728358","DEFA1B","ENSG00000240247"
"GO:0061844","IC","BP","728358","DEFA1B","ENSG00000285176"
"GO:0061844","IDA","BP","728358","DEFA1B","ENSG00000240247"
"GO:0061844","IDA","BP","728358","DEFA1B","ENSG00000285176"
"GO:0061844","IMP","BP","728358","DEFA1B","ENSG00000240247"
"GO:0061844","IMP","BP","728358","DEFA1B","ENSG00000285176"
"GO:0071346","IEA","BP","71","ACTG1","ENSG00000184009"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000204472"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000235588"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000206428"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000234836"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000237727"
"GO:0071346","IEP","BP","199","AIF1","ENSG00000235985"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000204472"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000235588"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000206428"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000234836"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000237727"
"GO:0071346","ISS","BP","199","AIF1","ENSG00000235985"
"GO:0071346","IDA","BP","361","AQP4","ENSG00000171885"
"GO:0071346","IEA","BP","445","ASS1","ENSG00000130707"
"GO:0071346","IMP","BP","834","CASP1","ENSG00000137752"
"GO:0071346","ISS","BP","961","CD47","ENSG00000196776"
"GO:0071346","IDA","BP","965","CD58","ENSG00000116815"
"GO:0071346","IDA","BP","1612","DAPK1","ENSG00000196730"
"GO:0071346","IDA","BP","1613","DAPK3","ENSG00000167657"
"GO:0071346","IEA","BP","1906","EDN1","ENSG00000078401"
"GO:0071346","IDA","BP","2058","EPRS1","ENSG00000136628"
"GO:0071346","IEA","BP","2317","FLNB","ENSG00000136068"
"GO:0071346","IDA","BP","2597","GAPDH","ENSG00000111640"
"GO:0071346","IBA","BP","2633","GBP1","ENSG00000117228"
"GO:0071346","IDA","BP","2633","GBP1","ENSG00000117228"
"GO:0071346","IBA","BP","2634","GBP2","ENSG00000162645"
"GO:0071346","IDA","BP","2634","GBP2","ENSG00000162645"
"GO:0071346","IBA","BP","2635","GBP3","ENSG00000117226"
"GO:0071346","IEA","BP","2934","GSN","ENSG00000148180"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000231389"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000229685"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000228163"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000235844"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000224103"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000236177"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000206291"
"GO:0071346","IDA","BP","3113","HLA-DPA1","ENSG00000168384"
"GO:0071346","IDA","BP","3394","IRF8","ENSG00000140968"
"GO:0071346","IEA","BP","3593","IL12B","ENSG00000113302"
"GO:0071346","IDA","BP","3594","IL12RB1","ENSG00000096996"
"GO:0071346","IEA","BP","3799","KIF5B","ENSG00000170759"
"GO:0071346","IDA","BP","3965","LGALS9","ENSG00000168961"
"GO:0071346","IEA","BP","4360","MRC1","ENSG00000260314"
"GO:0071346","IEA","BP","4641","MYO1C","ENSG00000197879"
"GO:0071346","IEA","BP","4843","NOS2","ENSG00000007171"
"GO:0071346","IBA","BP","6346","CCL1","ENSG00000108702"
"GO:0071346","IBA","BP","6347","CCL2","ENSG00000108691"
"GO:0071346","IEP","BP","6347","CCL2","ENSG00000108691"
"GO:0071346","ISS","BP","6347","CCL2","ENSG00000108691"
"GO:0071346","IBA","BP","6348","CCL3","ENSG00000277632"
"GO:0071346","IBA","BP","6348","CCL3","ENSG00000274221"
"GO:0071346","IBA","BP","6348","CCL3","ENSG00000278567"
"GO:0071346","IEP","BP","6348","CCL3","ENSG00000277632"
"GO:0071346","IEP","BP","6348","CCL3","ENSG00000274221"
"GO:0071346","IEP","BP","6348","CCL3","ENSG00000278567"
"GO:0071346","IBA","BP","6349","CCL3L1","ENSG00000277336"
"GO:0071346","IBA","BP","6349","CCL3L1","ENSG00000277796"
"GO:0071346","IBA","BP","6349","CCL3L1","ENSG00000277768"
"GO:0071346","IBA","BP","6349","CCL3L1","ENSG00000276085"
"GO:0071346","IBA","BP","6351","CCL4","ENSG00000275302"
"GO:0071346","IBA","BP","6351","CCL4","ENSG00000275824"
"GO:0071346","IBA","BP","6351","CCL4","ENSG00000277943"
"GO:0071346","IBA","BP","6352","CCL5","ENSG00000271503"
"GO:0071346","IBA","BP","6352","CCL5","ENSG00000274233"
"GO:0071346","IEP","BP","6352","CCL5","ENSG00000271503"
"GO:0071346","IEP","BP","6352","CCL5","ENSG00000274233"
"GO:0071346","IBA","BP","6354","CCL7","ENSG00000108688"
"GO:0071346","IBA","BP","6355","CCL8","ENSG00000108700"
"GO:0071346","IBA","BP","6356","CCL11","ENSG00000172156"
"GO:0071346","IBA","BP","6357","CCL13","ENSG00000181374"
"GO:0071346","IBA","BP","6358","CCL14","ENSG00000276409"
"GO:0071346","IBA","BP","6358","CCL14","ENSG00000277236"
"GO:0071346","IBA","BP","6359","CCL15","ENSG00000275718"
"GO:0071346","IBA","BP","6359","CCL15","ENSG00000275528"
"GO:0071346","IBA","BP","6360","CCL16","ENSG00000275152"
"GO:0071346","IBA","BP","6360","CCL16","ENSG00000275095"
"GO:0071346","IBA","BP","6361","CCL17","ENSG00000102970"
"GO:0071346","IBA","BP","6362","CCL18","ENSG00000275385"
"GO:0071346","IBA","BP","6362","CCL18","ENSG00000278167"
"GO:0071346","IBA","BP","6362","CCL18","ENSG00000278006"
"GO:0071346","IBA","BP","6363","CCL19","ENSG00000172724"
"GO:0071346","IBA","BP","6364","CCL20","ENSG00000115009"
"GO:0071346","IBA","BP","6366","CCL21","ENSG00000137077"
"GO:0071346","IBA","BP","6367","CCL22","ENSG00000102962"
"GO:0071346","IBA","BP","6368","CCL23","ENSG00000274736"
"GO:0071346","IBA","BP","6368","CCL23","ENSG00000276114"
"GO:0071346","IBA","BP","6369","CCL24","ENSG00000106178"
"GO:0071346","IBA","BP","6370","CCL25","ENSG00000131142"
"GO:0071346","IBA","BP","6375","XCL1","ENSG00000143184"
"GO:0071346","IBA","BP","6376","CX3CL1","ENSG00000006210"
"GO:0071346","IEA","BP","6770","STAR","ENSG00000147465"
"GO:0071346","IDA","BP","6772","STAT1","ENSG00000115415"
"GO:0071346","IEA","BP","6810","STX4","ENSG00000103496"
"GO:0071346","IEA","BP","6812","STXBP1","ENSG00000136854"
"GO:0071346","IEA","BP","6813","STXBP2","ENSG00000076944"
"GO:0071346","IEA","BP","6814","STXBP3","ENSG00000116266"
"GO:0071346","IBA","BP","6846","XCL2","ENSG00000143185"
"GO:0071346","IDA","BP","6997","TDGF1","ENSG00000241186"
"GO:0071346","IDA","BP","7097","TLR2","ENSG00000137462"
"GO:0071346","IEA","BP","7098","TLR3","ENSG00000164342"
"GO:0071346","IDA","BP","7099","TLR4","ENSG00000136869"
"GO:0071346","IEA","BP","7431","VIM","ENSG00000026025"
"GO:0071346","IEA","BP","7454","WAS","ENSG00000015285"
"GO:0071346","IEP","BP","7474","WNT5A","ENSG00000114251"
"GO:0071346","IEA","BP","7791","ZYX","ENSG00000159840"
"GO:0071346","IEA","BP","7791","ZYX","ENSG00000285443"
"GO:0071346","IEA","BP","9076","CLDN1","ENSG00000163347"
"GO:0071346","IEA","BP","9341","VAMP3","ENSG00000049245"
"GO:0071346","IEA","BP","9482","STX8","ENSG00000170310"
"GO:0071346","IEA","BP","10096","ACTR3","ENSG00000115091"
"GO:0071346","IEA","BP","10097","ACTR2","ENSG00000138071"
"GO:0071346","IBA","BP","10344","CCL26","ENSG00000006606"
"GO:0071346","IEA","BP","10435","CDC42EP2","ENSG00000149798"
"GO:0071346","IDA","BP","10492","SYNCRIP","ENSG00000135316"
"GO:0071346","IEA","BP","11093","ADAMTS13","ENSG00000160323"
"GO:0071346","IEA","BP","11093","ADAMTS13","ENSG00000281244"
"GO:0071346","IDA","BP","23521","RPL13A","ENSG00000142541"
"GO:0071346","IEA","BP","23580","CDC42EP4","ENSG00000179604"
"GO:0071346","IEA","BP","51466","EVL","ENSG00000196405"
"GO:0071346","IEA","BP","55614","KIF16B","ENSG00000089177"
"GO:0071346","IEA","BP","55647","RAB20","ENSG00000139832"
"GO:0071346","IDA","BP","65010","SLC26A6","ENSG00000225697"
"GO:0071346","IEA","BP","112936","VPS26B","ENSG00000151502"
"GO:0071346","IBA","BP","115361","GBP4","ENSG00000162654"
"GO:0071346","IEP","BP","115361","GBP4","ENSG00000162654"
"GO:0071346","IBA","BP","115362","GBP5","ENSG00000154451"
"GO:0071346","IEP","BP","115362","GBP5","ENSG00000154451"
"GO:0071346","ISS","BP","140885","SIRPA","ENSG00000198053"
"GO:0071346","IBA","BP","163351","GBP6","ENSG00000183347"
"GO:0071346","ISS","BP","163351","GBP6","ENSG00000183347"
"GO:0071346","IEA","BP","201475","RAB12","ENSG00000206418"
"GO:0071346","IDA","BP","201626","PDE12","ENSG00000174840"
"GO:0071346","IEA","BP","252983","STXBP4","ENSG00000166263"
"GO:0071346","IEA","BP","338382","RAB7B","ENSG00000276600"
"GO:0071346","IEA","BP","339122","RAB43","ENSG00000172780"
"GO:0071346","IBA","BP","388372","CCL4L1","ENSG00000275313"
"GO:0071346","IBA","BP","388372","CCL4L1","ENSG00000276070"
"GO:0071346","IBA","BP","388646","GBP7","ENSG00000213512"
"GO:0071346","IBA","BP","414062","CCL3L3","ENSG00000276085"
"GO:0071346","IBA","BP","414062","CCL3L3","ENSG00000277336"
"GO:0071346","IBA","BP","414062","CCL3L3","ENSG00000277796"
"GO:0071346","IBA","BP","414062","CCL3L3","ENSG00000277768"
"GO:0071346","ISS","BP","730249","ACOD1","ENSG00000102794"
"GO:0071357","IDA","BP","3434","IFIT1","ENSG00000185745"
"GO:0071358",NA,NA,NA,NA,NA
"GO:0072538",NA,NA,NA,NA,NA
"GO:0072539","ISS","BP","6095","RORA","ENSG00000069667"
"GO:0072539","ISS","BP","6097","RORC","ENSG00000143365"
"GO:0072539","ISS","BP","10538","BATF","ENSG00000156127"
"GO:0072540","ISS","BP","3569","IL6","ENSG00000136244"
"GO:0072540","ISS","BP","3662","IRF4","ENSG00000137265"
"GO:0072540","IDA","BP","4063","LY9","ENSG00000122224"
"GO:0072540","ISS","BP","6774","STAT3","ENSG00000168610"
"GO:0072540","ISS","BP","10538","BATF","ENSG00000156127"
"GO:0072540","IDA","BP","114836","SLAMF6","ENSG00000162739"
"GO:0090323",NA,NA,NA,NA,NA
"GO:0090644",NA,NA,NA,NA,NA
"GO:0090713",NA,NA,NA,NA,NA
"GO:0090714",NA,NA,NA,NA,NA
"GO:0090715",NA,NA,NA,NA,NA
"GO:0090716",NA,NA,NA,NA,NA
"GO:0090717",NA,NA,NA,NA,NA
"GO:0090718",NA,NA,NA,NA,NA
"GO:0090719",NA,NA,NA,NA,NA
"GO:0090720",NA,NA,NA,NA,NA
"GO:0090721",NA,NA,NA,NA,NA
"GO:0097281","IEA","BP","11277","TREX1","ENSG00000213689"
"GO:0097282",NA,NA,NA,NA,NA
"GO:0140367",NA,NA,NA,NA,NA
"GO:0140374",NA,NA,NA,NA,NA
"GO:0140426",NA,NA,NA,NA,NA
"GO:1900098",NA,NA,NA,NA,NA
"GO:1900099",NA,NA,NA,NA,NA
"GO:1900100","IDA","BP","7494","XBP1","ENSG00000100219"
"GO:1901672",NA,NA,NA,NA,NA
"GO:1902477",NA,NA,NA,NA,NA
"GO:1902478",NA,NA,NA,NA,NA
"GO:1902479",NA,NA,NA,NA,NA
"GO:1902615",NA,NA,NA,NA,NA
"GO:1903581",NA,NA,NA,NA,NA
"GO:1903582",NA,NA,NA,NA,NA
"GO:1903583",NA,NA,NA,NA,NA
"GO:1904248",NA,NA,NA,NA,NA
"GO:1904249",NA,NA,NA,NA,NA
"GO:1904250",NA,NA,NA,NA,NA
"GO:1905034",NA,NA,NA,NA,NA
"GO:1905035","IDA","BP","60343","FAM3A","ENSG00000071889"
"GO:1905036",NA,NA,NA,NA,NA
"GO:1905449",NA,NA,NA,NA,NA
"GO:1905450","ISS","BP","961","CD47","ENSG00000196776"
"GO:1905450","ISS","BP","26060","APPL1","ENSG00000157500"
"GO:1905451","IEA","BP","2889","RAPGEF1","ENSG00000107263"
"GO:1905451","ISS","BP","5788","PTPRC","ENSG00000081237"
"GO:1905451","ISS","BP","5788","PTPRC","ENSG00000262418"
"GO:1905451","ISS","BP","5795","PTPRJ","ENSG00000149177"
"GO:1905451","IEA","BP","5906","RAP1A","ENSG00000116473"
"GO:1905451","ISS","BP","55198","APPL2","ENSG00000136044"
"GO:1905674",NA,NA,NA,NA,NA
"GO:1905675","IDA","BP","8764","TNFRSF14","ENSG00000157873"
"GO:1905675","IDA","BP","8764","TNFRSF14","ENSG00000273936"
"GO:1905675","IDA","BP","11126","CD160","ENSG00000117281"
"GO:1905676","IMP","BP","975","CD81","ENSG00000110651"
"GO:1905677",NA,NA,NA,NA,NA
"GO:1905678",NA,NA,NA,NA,NA
"GO:1905679",NA,NA,NA,NA,NA
"GO:1905680",NA,NA,NA,NA,NA
"GO:1905681",NA,NA,NA,NA,NA
"GO:1905682",NA,NA,NA,NA,NA
"GO:1990117","IDA","BP","581","BAX","ENSG00000087088"
"GO:2000072",NA,NA,NA,NA,NA
"GO:2000316",NA,NA,NA,NA,NA
"GO:2000317","ISS","BP","4092","SMAD7","ENSG00000101665"
"GO:2000317","IEA","BP","9466","IL27RA","ENSG00000104998"
"GO:2000317","IEA","BP","9466","IL27RA","ENSG00000288185"
"GO:2000318","ISS","BP","3593","IL12B","ENSG00000113302"
"GO:2000318","ISS","BP","3594","IL12RB1","ENSG00000096996"
"GO:2000318","ISS","BP","5588","PRKCQ","ENSG00000065675"
"GO:2000318","ISS","BP","51561","IL23A","ENSG00000110944"
"GO:2000318","ISS","BP","149233","IL23R","ENSG00000162594"
"GO:2000318","ISS","BP","338322","NLRP10","ENSG00000182261"
"GO:2000318","ISS","BP","338322","NLRP10","ENSG00000276780"
"GO:2000318","ISS","BP","338322","NLRP10","ENSG00000281166"
"GO:2000318","ISS","BP","406991","MIR21","ENSG00000284190"
"GO:2000319",NA,NA,NA,NA,NA
"GO:2000320","IEA","BP","3558","IL2","ENSG00000109471"
"GO:2000320","ISS","BP","4092","SMAD7","ENSG00000101665"
"GO:2000320","ISS","BP","30009","TBX21","ENSG00000073861"
"GO:2000320","IMP","BP","50943","FOXP3","ENSG00000049768"
"GO:2000320","IEA","BP","51043","ZBTB7B","ENSG00000160685"
"GO:2000320","ISS","BP","54542","RC3H2","ENSG00000056586"
"GO:2000320","ISS","BP","80149","ZC3H12A","ENSG00000163874"
"GO:2000320","ISS","BP","149041","RC3H1","ENSG00000135870"
"GO:2000321","ISS","BP","10892","MALT1","ENSG00000172175"
"GO:2000321","ISS","BP","64332","NFKBIZ","ENSG00000144802"
"GO:2000321","ISS","BP","84807","NFKBID","ENSG00000167604"
"GO:2000321","IEA","BP","114548","NLRP3","ENSG00000162711"
"GO:2000321","ISS","BP","406991","MIR21","ENSG00000284190"
"GO:2000328",NA,NA,NA,NA,NA
"GO:2000329","ISS","BP","30009","TBX21","ENSG00000073861"
"GO:2000329","ISS","BP","84695","LOXL3","ENSG00000115318"
"GO:2000330","ISS","BP","3593","IL12B","ENSG00000113302"
"GO:2000330","ISS","BP","3594","IL12RB1","ENSG00000096996"
"GO:2000330","IBA","BP","51561","IL23A","ENSG00000110944"
"GO:2000330","ISS","BP","51561","IL23A","ENSG00000110944"
"GO:2000330","ISS","BP","149233","IL23R","ENSG00000162594"
"GO:2000551",NA,NA,NA,NA,NA
"GO:2000552","IEA","BP","383","ARG1","ENSG00000118520"
"GO:2000552","IDA","BP","3440","IFNA2","ENSG00000188379"
"GO:2000552","IDA","BP","3456","IFNB1","ENSG00000171855"
"GO:2000552","ISS","BP","30009","TBX21","ENSG00000073861"
"GO:2000553","IDA","BP","975","CD81","ENSG00000110651"
"GO:2000553","IEA","BP","2625","GATA3","ENSG00000107485"
"GO:2000553","ISS","BP","3569","IL6","ENSG00000136244"
"GO:2000553","ISS","BP","5590","PRKCZ","ENSG00000067606"
"GO:2000553","ISS","BP","6375","XCL1","ENSG00000143184"
"GO:2000553","ISS","BP","91543","RSAD2","ENSG00000134321"
"GO:2000553","ISS","BP","114548","NLRP3","ENSG00000162711"
"GO:2000554",NA,NA,NA,NA,NA
"GO:2000555",NA,NA,NA,NA,NA
"GO:2000556","IDA","BP","3553","IL1B","ENSG00000125538"
"GO:2000556","IDA","BP","3554","IL1R1","ENSG00000115594"
"GO:2000556","IDA","BP","3606","IL18","ENSG00000150782"
"GO:2000556","ISS","BP","6375","XCL1","ENSG00000143184"
"GO:2000556","IDA","BP","8809","IL18R1","ENSG00000115604"
"GO:2000557",NA,NA,NA,NA,NA
"GO:2000558","ISS","BP","6375","XCL1","ENSG00000143184"
"GO:2000558","ISS","BP","100141515","C17orf99","ENSG00000187997"
"GO:2000571",NA,NA,NA,NA,NA
"GO:2000572","ISS","BP","7292","TNFSF4","ENSG00000117586"
"GO:2001188",NA,NA,NA,NA,NA
"GO:2001189","ISS","BP","3958","LGALS3","ENSG00000131981"
"GO:2001189","IDA","BP","10859","LILRB1","ENSG00000104972"
"GO:2001189","IDA","BP","10859","LILRB1","ENSG00000277134"
"GO:2001189","IDA","BP","10859","LILRB1","ENSG00000274669"
"GO:2001189","IDA","BP","10859","LILRB1","ENSG00000277807"
"GO:2001189","IDA","BP","10859","LILRB1","ENSG00000276452"
"GO:2001189","IDA","BP","84868","HAVCR2","ENSG00000135077"
"GO:2001190","IDA","BP","975","CD81","ENSG00000110651"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000242574"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000226264"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000242092"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000234154"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000241296"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000242386"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000241674"
"GO:2001190","IMP","BP","3109","HLA-DMB","ENSG00000239329"
"GO:2001190","IDA","BP","3965","LGALS9","ENSG00000168961"
"GO:2001191",NA,NA,NA,NA,NA
"GO:2001192",NA,NA,NA,NA,NA
"GO:2001193","IDA","BP","10859","LILRB1","ENSG00000104972"
"GO:2001193","IDA","BP","10859","LILRB1","ENSG00000277134"
"GO:2001193","IDA","BP","10859","LILRB1","ENSG00000274669"
"GO:2001193","IDA","BP","10859","LILRB1","ENSG00000277807"
"GO:2001193","IDA","BP","10859","LILRB1","ENSG00000276452"
"GO:0090398","IGI","BP","811","CALR","ENSG00000179218"
"GO:0090398","IMP","BP","1026","CDKN1A","ENSG00000124762"
"GO:0090398","IMP","BP","1029","CDKN2A","ENSG00000147889"
"GO:0090398","IMP","BP","1030","CDKN2B","ENSG00000147883"
"GO:0090398","IEA","BP","3014","H2AX","ENSG00000188486"
"GO:0090398","IBA","BP","3265","HRAS","ENSG00000174775"
"GO:0090398","IBA","BP","3265","HRAS","ENSG00000276536"
"GO:0090398","IDA","BP","3265","HRAS","ENSG00000174775"
"GO:0090398","IDA","BP","3265","HRAS","ENSG00000276536"
"GO:0090398","ISS","BP","3398","ID2","ENSG00000115738"
"GO:0090398","IDA","BP","4101","MAGEA2","ENSG00000268606"
"GO:0090398","IDA","BP","4976","OPA1","ENSG00000198836"
"GO:0090398","IDA","BP","5371","PML","ENSG00000140464"
"GO:0090398","IMP","BP","5580","PRKCD","ENSG00000163932"
"GO:0090398","IMP","BP","5604","MAP2K1","ENSG00000169032"
"GO:0090398","IMP","BP","6722","SRF","ENSG00000112658"
"GO:0090398","IDA","BP","6909","TBX2","ENSG00000121068"
"GO:0090398","IDA","BP","6926","TBX3","ENSG00000135111"
"GO:0090398","NAS","BP","7014","TERF2","ENSG00000132604"
"GO:0090398","IMP","BP","7994","KAT6A","ENSG00000083168"
"GO:0090398","IMP","BP","23137","SMC5","ENSG00000198887"
"GO:0090398","TAS","BP","25989","ULK3","ENSG00000140474"
"GO:0090398","IEA","BP","55170","PRMT6","ENSG00000198890"
"GO:0090398","IMP","BP","79677","SMC6","ENSG00000163029"
"GO:0090398","IBA","BP","84417","ECRG4","ENSG00000119147"
"GO:0090398","IEA","BP","84417","ECRG4","ENSG00000119147"
"GO:0090398","IDA","BP","266740","MAGEA2B","ENSG00000183305"
"GO:0090398","IMP","BP","286053","NSMCE2","ENSG00000156831"
